docket,violation_address,city,state,cleaned_address,corrected,result_num,osm_id,display_name,category,type,latlong,shape_area,shape_leng,ward
21DT002767,5458 S SAYRE,Chicago,Illinois,5458 S SAYRE,,"0","24075610","5458, South Sayre Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.793164909888084,-87.7965980400281","142982293.923","125226.472414","23"
21DT002831,6621 W ARCHER,Chicago,Illinois,6621 W ARCHER,,"0","773020412","6621, West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.79230086476542,-87.78827048974803","142982293.923","125226.472414","23"
21DT002777,7150 W 54TH ST,Chicago,Illinois,7150 W 54TH ST,,"0","911080757","Jet Brite Car Wash, 7150, West 54th Street, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",amenity,car_wash,"41.79433125,-87.80110387783662","142982293.923","125226.472414","23"
21DT002792,5140 S KOLMAR,Chicago,Illinois,5140 S KOLMAR,,"0","24072312","5140, South Kolmar Avenue, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.79949311789586,-87.73692737751306","142982293.923","125226.472414","23"
22DT001347,5285 S ARCHER,Chicago,Illinois,5285 S ARCHER,,"0","162165863","Archer Knox Auto Rebuilders, 5285, South Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60632, United States",shop,car_repair,"41.7989353,-87.739018796214","142982293.923","125226.472414","23"
20DT000849,5919 S ARCHER,Chicago,Illinois,5919 S ARCHER,,"0","162508474","Briski Hardware & Supply Co., 5919, South Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",shop,hardware,"41.79521905,-87.76395363038421","142982293.923","125226.472414","23"
22DT001135,6224 S PULASKI RD,Chicago,Illinois,6224 S PULASKI RD,,"0","433278356","6224, South Pulaski Road, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",place,house,"41.78006336,-87.72290984","142982293.923","125226.472414","23"
22DT001140,3224 W 55TH ST,Chicago,Illinois,3224 W 55TH ST,,"0","428599662","West 55th Street, Elsdon, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",highway,secondary,"41.7931667,-87.7279617","142982293.923","125226.472414","23"
21DT002783,7159 W 56TH ST,Chicago,Illinois,7159 W 56TH ST,,"0","674347892","7159, West 56th Street, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.790121532790984,-87.80059999136493","142982293.923","125226.472414","23"
21DT002784,5601 S HARLEM,Chicago,Illinois,5601 S HARLEM,,"0","1189629024","5601, South Harlem Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.790011,-87.801336","142982293.923","125226.472414","23"
21DT003050,5458 S RUTHERFORD,Chicago,Illinois,5458 S RUTHERFORD,,"0","966089847","5458, South Rutherford Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.79326888313192,-87.7904940960302","142982293.923","125226.472414","23"
21DT003051,6738 W ARCHER,Chicago,Illinois,6738 W ARCHER,,"0","162929078","Dunkin', 6738, West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",amenity,fast_food,"41.792427,-87.79068459079612","142982293.923","125226.472414","23"
23DT000940,6501 W ARCHER,Chicago,Illinois,6501 W ARCHER,,"0","162855759","6501, West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,yes,"41.7920606,-87.78442464913152","142982293.923","125226.472414","23"
21DT002984,5438 S MULLIGAN,Chicago,Illinois,5438 S MULLIGAN,,"0","24080943","5438, South Mulligan Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.793800080560814,-87.78074195374614","142982293.923","125226.472414","23"
21DT001307,4200 W 55TH ST,Chicago,Illinois,4200 W 55TH ST,,"0","162165891","KFC, 4200, West 55th Street, Elsdon, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",amenity,fast_food,"41.793335,-87.72849334040652","142982293.923","125226.472414","23"
22DT001259,5201 S CICERO,Chicago,Illinois,5201 S CICERO,,"0","319523034","5201, South Cicero Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.79850602767342,-87.74309059609695","142982293.923","125226.472414","23"
21DT002774,3918 W 63RD ST,Chicago,Illinois,3918 W 63RD ST,,"0","210152963","3918, West 63rd Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",building,yes,"41.778889899999996,-87.72109139313227","142982293.923","125226.472414","23"
21DT002785,6401 W 63RD ST,Chicago,Illinois,6401 W 63RD ST,,"0","435539788","6401, West 63rd Street, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.777591,-87.781428","142982293.923","125226.472414","23"
21DT002968,6609 W ARCHER,Chicago,Illinois,6609 W ARCHER,,"0","712929307","6609, West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.79216307815736,-87.78692582556896","142982293.923","125226.472414","23"
21DT002773,5944 W ARCHER,Chicago,Illinois,5944 W ARCHER,,"0","1249715070","West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",highway,secondary,"41.7922432,-87.7872361","142982293.923","125226.472414","23"
22DT001343,5450 S NEWLAND,Chicago,Illinois,5450 S NEWLAND,,"0","24096417","5450, South Newland Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.79328746312726,-87.79538065652618","142982293.923","125226.472414","23"
22DT001527,6944 W ARCHER,Chicago,Illinois,6944 W ARCHER,,"0","163251377","Taco Bell, 6944, West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",amenity,fast_food,"41.792370950000006,-87.79567639036898","142982293.923","125226.472414","23"
21DT002771,5414 S NEWLAND,Chicago,Illinois,5414 S NEWLAND,,"0","163255440","5414, South Newland Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,yes,"41.79357905,-87.79555388965278","142982293.923","125226.472414","23"
21DT002772,6940 W ARCHER,Chicago,Illinois,6940 W ARCHER,,"0","773020412","6940, West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.79216340673148,-87.79551199105481","142982293.923","125226.472414","23"
21DT002759,6141 S ARCHER,Chicago,Illinois,6141 S ARCHER,,"0","162928982","Huntington Bank, 6141, South Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",amenity,bank,"41.7940331,-87.7713281442098","142982293.923","125226.472414","23"
21DT002760,6141 S ARCHER,Chicago,Illinois,6141 S ARCHER,,"0","162928982","Huntington Bank, 6141, South Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",amenity,bank,"41.7940331,-87.7713281442098","142982293.923","125226.472414","23"
21DT002832,6848 W ARCHER,Chicago,Illinois,6848 W ARCHER,,"0","773020412","6848, West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.79222617391689,-87.79217941905418","142982293.923","125226.472414","23"
21DT002969,7142 W 56TH ST,Chicago,Illinois,7142 W 56TH ST,,"0","674347892","7142, West 56th Street, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.79028888071663,-87.8004533816604","142982293.923","125226.472414","23"
21DT002970,5543 S HARLEM,Chicago,Illinois,5543 S HARLEM,,"0","163249930","Fannie May, 5543, South Harlem Avenue, Chicago, Lyons Township, Cook County, Illinois, 60638, United States",shop,chocolate,"41.79050195,-87.80106266774808","142982293.923","125226.472414","23"
21DT002776,5446 S NARRAGANSETT,Chicago,Illinois,5446 S NARRAGANSETT,,"0","145785562","5446, South Narragansett Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.79357015208593,-87.78195373567102","142982293.923","125226.472414","23"
21DT002775,6400 W ARCHER,Chicago,Illinois,6400 W ARCHER,,"0","712929307","6400, West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.792398,-87.783194","142982293.923","125226.472414","23"
20CP008002,5311 S MELVINA,Chicago,Illinois,5311 S MELVINA,,"0","162928115","5311, South Melvina Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,yes,"41.79578135,-87.77676814243932","142982293.923","125226.472414","23"
22DT001525,7052 W 58TH ST,Chicago,Illinois,7052 W 58TH ST,,"0","24107131","7052, West 58th Street, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.786662584582864,-87.79786849461678","142982293.923","125226.472414","23"
21DT002789,5900 S SAWYER,Chicago,Illinois,5900 S SAWYER,,"0","24086436","5900, South Sawyer Avenue, Garfield Manor, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",place,house,"41.7861,-87.704669","142982293.923","125226.472414","23"
21DT002786,6300 S NARRAGANSETT,Chicago,Illinois,6300 S NARRAGANSETT,,"0","315963120","6300, South Narragansett Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.777123,-87.781358","142982293.923","125226.472414","23"
21DT002768,5901 S HARLEM,Chicago,Illinois,5901 S HARLEM,,"0","163251153","5901, South Harlem Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,yes,"41.7844823,-87.800469784375","142982293.923","125226.472414","23"
21DT002770,5901 S HARLEM,Chicago,Illinois,5901 S HARLEM,,"0","163251153","5901, South Harlem Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,yes,"41.7844823,-87.800469784375","142982293.923","125226.472414","23"
21DT002748,7054 W ARCHER,Chicago,Illinois,7054 W ARCHER,,"0","163251491","7050-7054, West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,yes,"41.79224715,-87.7985980840357","142982293.923","125226.472414","23"
21DT002749,7054 W ARCHER,Chicago,Illinois,7054 W ARCHER,,"0","163251491","7050-7054, West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,yes,"41.79224715,-87.7985980840357","142982293.923","125226.472414","23"
23DT000493,4124 W 63RD ST,Chicago,Illinois,4124 W 63RD ST,,"0","740945002","4124, West 63rd Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",place,house,"41.77870022458637,-87.72608140030874","142982293.923","125226.472414","23"
23DT000669,4122 W 63RD ST,Chicago,Illinois,4122 W 63RD ST,,"0","210156823","4122, West 63rd Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",building,yes,"41.77880795,-87.72624239552133","142982293.923","125226.472414","23"
21DT002973,5357 S MC VICKER,Chicago,Illinois,5357 S MCVICKER,True,"0","583214380","5357, South McVicker Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.79526028886994,-87.77325346007315","142982293.923","125226.472414","23"
21DT002974,6188 S ARCHER,Chicago,Illinois,6188 S ARCHER,,"0","7698726648","Wingstop, 6188, South Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",amenity,fast_food,"41.7941463,-87.7736568","142982293.923","125226.472414","23"
21DT002975,5500 S NORDICA,Chicago,Illinois,5500 S NORDICA,,"0","24106153","5500, South Nordica Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.791428,-87.797814","142982293.923","125226.472414","23"
21DT002976,7035 W ARCHER,Chicago,Illinois,7035 W ARCHER,,"0","1034063026","7035, West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.79210354667938,-87.79793763073833","142982293.923","125226.472414","23"
21DT000704,7061 W BELMONT,Chicago,Illinois,7061 W BELMONT,,"0","163280693","7061-7065, West Belmont Avenue, Beat 2511, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",building,yes,"41.937848849999995,-87.80374241560047","128819108.627","107529.243573","29"
20CP012098,6117 W DICKENS,Chicago,Illinois,6117 W DICKENS,,"0","24098574","6117, West Dickens Avenue, Hanson Park, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",place,house,"41.91776052506027,-87.78011126251612","128819108.627","107529.243573","29"
19DT005705,1751 N HARLEM,Chicago,Illinois,1751 N HARLEM,,"0","435682325","1751, North Harlem Avenue, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",place,house,"41.911638122448984,-87.80574857142857","128819108.627","107529.243573","29"
20DT000461,2555 N NORMANDY,Chicago,Illinois,2555 N NORMANDY,,"0","163273868","The Home Depot, 2555, North Normandy Avenue, Galewood, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",shop,doityourself,"41.92653145,-87.79206263078524","128819108.627","107529.243573","29"
22DT001047,43 N PINE,Chicago,Illinois,43 N PINE,,"0","162515505","43, North Pine Avenue, Austin, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",building,yes,"41.8816018,-87.76289858897712","128819108.627","107529.243573","29"
20CP012097,6111 W DICKENS,Chicago,Illinois,6111 W DICKENS,,"0","24098574","6111, West Dickens Avenue, Hanson Park, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",place,house,"41.917760911695076,-87.78010245583425","128819108.627","107529.243573","29"
21DT000659,2415 N NORMANDY,Chicago,Illinois,2415 N NORMANDY,,"0","24101920","2415, North Normandy Avenue, Galewood, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",place,house,"41.92388138155353,-87.79269218213253","128819108.627","107529.243573","29"
22DT001158,2301 N HARLEM,Chicago,Illinois,2301 N HARLEM,,"0","163262818","Huntington Bank, 2301, North Harlem Avenue, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",amenity,bank,"41.9214634,-87.80555399769176","128819108.627","107529.243573","29"
21DT000703,7065 W BELMONT,Chicago,Illinois,7065 W BELMONT,,"0","163280693","7061-7065, West Belmont Avenue, Beat 2511, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",building,yes,"41.937848849999995,-87.80374241560047","128819108.627","107529.243573","29"
22DT000847,2725 N HARLEM,Chicago,Illinois,2725 N HARLEM,,"0","409158415","2725, North Harlem Avenue, Beat 2512, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",place,house,"41.92976447071606,-87.80634749267469","128819108.627","107529.243573","29"
22DT000850,2719 N HARLEM,Chicago,Illinois,2719 N HARLEM,,"0","409158415","2719, North Harlem Avenue, Beat 2512, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",place,house,"41.92968910276299,-87.80634487738294","128819108.627","107529.243573","29"
21DT000852,6561 W GRAND,Chicago,Illinois,6561 W GRAND AVE,True,"0","478378370","6561, West Grand Avenue, Galewood, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",place,house,"41.92323473333849,-87.78806699334314","128819108.627","107529.243573","29"
21DT000657,2555 N NORMANDY,Chicago,Illinois,2555 N NORMANDY,,"0","163273868","The Home Depot, 2555, North Normandy Avenue, Galewood, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",shop,doityourself,"41.92653145,-87.79206263078524","128819108.627","107529.243573","29"
22DT001156,3145 N NORDICA,Chicago,Illinois,3145 N NORDICA,,"0","163277239","3145, North Nordica Avenue, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",building,yes,"41.93786645,-87.80229988466405","128819108.627","107529.243573","29"
19DT006012,5953 W NORTH,Chicago,Illinois,5953 W NORTH AVE,True,"0","428507443","5953, West North Avenue, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",place,house,"41.909179141564074,-87.77476181104726","128819108.627","107529.243573","29"
22DT000661,2222 N NATCHEZ,Chicago,Illinois,2222 N NATCHEZ,,"0","9517344555","Public Storage, 2222, North Natchez Avenue, Galewood, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",shop,storage_rental,"41.9208613,-87.7880652","128819108.627","107529.243573","29"
